search,found,file num
the_great_wave_off_kanagawa,The Great Wave off Kanagawa,1573
horse_sacrifice,Horse sacrifice,1575
jane_eyre_(character),Jane Eyre (character),1580
quinine_total_synthesis,Quinine total synthesis,1580
fatty_acid_synthesis,Fatty acid synthesis,1581
joseph_heller,Joseph Heller,1587
eukaryotic_dna_replication,Eukaryotic DNA replication,1605
johann_sebastian_bach,Johann Sebastian Bach,1606
red_queen_hypothesis,Red Queen hypothesis,1607
tomato,Tomato,1609
heathcliff_(wuthering_heights),Heathcliff (Wuthering Heights),1611
naming_and_necessity,Naming and Necessity,1618
adam_bede_(character),Adam Bede (character),1625
"string_quartets,_op._76_(haydn)","String Quartets, Op. 76 (Haydn)",1628
muqaddimah,Muqaddimah,1631
the_scapegoat_(painting),The Scapegoat (painting),1640
krypton,Krypton,1659
dynamo,Dynamo,1660
oregon,Oregon,1675
micah_(prophet),Micah (prophet),1683
glacial_river_warren,Glacial River Warren,1691
lolita,LOLITA,1701
netherlandish_proverbs,Netherlandish Proverbs,1713
the_bells_(symphony),The Bells (symphony),1714
"annunciation_(van_eyck,_washington)","Annunciation (van Eyck, Washington)",1721
the_disasters_of_war,The Disasters of War,1736
aerodynamic_drag,Aerodynamic drag,1740
chlamydia_(genus),Chlamydia (genus),1747
"camillo_benso,_count_of_cavour","Camillo Benso, Count of Cavour",1749
absinthe,Absinthe,1755
the_feast_of_the_gods,The Feast of the Gods,1765
dominica,Dominica,1765
madonna_of_chancellor_rolin,Madonna of Chancellor Rolin,1768
overtures_by_hector_berlioz,Overtures by Hector Berlioz,1772
escape_from_freedom,Escape from Freedom,1781
seoul,Seoul,1806
telomerase_reverse_transcriptase,Telomerase reverse transcriptase,1809
ganesha,Ganesha,1815
f._scott_fitzgerald,F. Scott Fitzgerald,1829
v-j_day_in_times_square,V-J Day in Times Square,1839
kuru_(disease),Kuru (disease),1844
bleach,Bleach,1864
mystical_marriage_of_saint_catherine,Mystical marriage of Saint Catherine,1907
the_feast_in_the_house_of_levi,The Feast in the House of Levi,1923
a_good_man_is_hard_to_find_(short_story),A Good Man Is Hard to Find (short story),1932
marie_de'_medici_cycle,Marie de' Medici cycle,1934
calgary,Calgary,1940
paul_mccartney,Paul McCartney,1945
nullification_(u.s._constitution),Nullification (U.S. Constitution),1956
last_judgment_(van_der_weyden),Last Judgment (van der Weyden),1958
john_adams_(miniseries),John Adams (miniseries),1980
memristor,Memristor,1989
schubert's_last_sonatas,Schubert's last sonatas,1991
the_bridge_(long_poem),The Bridge (long poem),2000
vitamin_b12,Vitamin B12,2016
the_problem_of_social_cost,The Problem of Social Cost,2019
mars,Mars,2026
the_tempest,The Tempest,2052
the_waste_land,The Waste Land,2076
samuel_adams,Samuel Adams,2077
grande_odalisque,Grande Odalisque,2078
atheism,Atheism,2088
the_tribute_money_(masaccio),The Tribute Money (Masaccio),2129
gran_plot,Gran plot,2138
the_open_boat,The Open Boat,2142
ancient_corinth,Ancient Corinth,2160
te_deum_laudamus_(sullivan),Te Deum Laudamus (Sullivan),2164
turandot_(busoni),Turandot (Busoni),2177
bubonic_plague,Bubonic plague,2185
winter_palace,Winter Palace,2203
smallpox,Smallpox,2221
silent_cry,Silent Cry,2231
rabies,Rabies,2231
byzantine_empire,Byzantine Empire,2233
john_cabot,John Cabot,2237
daniel,Daniel,2250
djibouti,Djibouti,2252
undine_(lortzing),Undine (Lortzing),2253
eritrea,Eritrea,2254
grenada,Grenada,2254
guyana,Guyana,2254
melbourne,Melbourne,2260
architecture_of_istanbul,Architecture of Istanbul,2260
penis,Penis,2261
visual_cliff,Visual cliff,2264
liver,Liver,2266
genghis_khan,Genghis Khan,2268
lord_byron,Lord Byron,2279
lady_gaga,Lady Gaga,2297
weak_gravitational_lensing,Weak gravitational lensing,2301
lord's_resistance_army,Lord's Resistance Army,2304
the_death_of_socrates,The Death of Socrates,2312
gonorrhea,Gonorrhea,2314
the_colossus_(painting),The Colossus (painting),2317
edward_said,Edward Said,2333
punjabi_literature,Punjabi literature,2336
karen_horney,Karen Horney,2338
cincinnati,Cincinnati,2360
benzene,Benzene,2365
osmosis,Osmosis,2367
mercury_(element),Mercury (element),2369
leo_tolstoy,Leo Tolstoy,2369
painting,Painting,2369
auckland,Auckland,2373
sociology,Sociology,2379
scrotum,Scrotum,2392
spanish_civil_war,Spanish Civil War,2392
alzheimer's_disease,Alzheimer's disease,2398
auteur_theory,Auteur theory,2400
bismuth,Bismuth,2400
satyajit_ray,Satyajit Ray,2400
j._d._salinger,J. D. Salinger,2401
akbar,Akbar,2402
arches_national_park,Arches National Park,2403
ambrose_bierce,Ambrose Bierce,2403
arthur_conan_doyle,Arthur Conan Doyle,2403
atlas_shrugged,Atlas Shrugged,2403
zion_national_park,Zion National Park,2403
carnivorous_plant,Carnivorous plant,2403
transpiration,Transpiration,2403
peyote,Peyote,2403
atacama_desert,Atacama Desert,2403
gila_monster,Gila monster,2403
antarctica,Antarctica,2403
viscosity,Viscosity,2404
cp_violation,CP violation,2404
spartacus,Spartacus,2407
ganymede_(mythology),Ganymede (mythology),2408
antichrist,Antichrist,2422
hand,Hand,2423
virus,Virus,2423
archaea,Archaea,2424
cynicism_(philosophy),Cynicism (philosophy),2424
paul_taylor_(choreographer),Paul Taylor (choreographer),2425
stoicism,Stoicism,2427
quetzalcoatl,Quetzalcoatl,2428
odin,Odin,2428
amun,Amun,2428
johann_wolfgang_von_goethe,Johann Wolfgang von Goethe,2429
uranus_(mythology),Uranus (mythology),2431
labour_party_(uk),Labour Party (UK),2432
eleanor_roosevelt,Eleanor Roosevelt,2432
lester_b._pearson,Lester B. Pearson,2432
benito_mussolini,Benito Mussolini,2432
monopsony,Monopsony,2432
kali,Kali,2436
vishnu,Vishnu,2436
amish,Amish,2437
amyotrophic_lateral_sclerosis,Amyotrophic lateral sclerosis,2440
rama,Rama,2440
kaposi's_sarcoma,Kaposi's sarcoma,2441
homo_erectus,Homo erectus,2455
influenza,Influenza,2456
spin_(physics),Spin (physics),2458
planck_constant,Planck constant,2458
superstring_theory,Superstring theory,2459
adolf_eichmann,Adolf Eichmann,2459
rosh_hashanah,Rosh Hashanah,2459
isotope,Isotope,2459
dark_energy,Dark energy,2459
yuan_dynasty,Yuan dynasty,2460
sodom_and_gomorrah,Sodom and Gomorrah,2461
penis_envy,Penis envy,2462
gingivitis,Gingivitis,2462
mars_(mythology),Mars (mythology),2462
glaucus_(son_of_sisyphus),Glaucus (son of Sisyphus),2464
william_penn,William Penn,2469
rutherford_b._hayes,Rutherford B. Hayes,2469
franklin_pierce,Franklin Pierce,2469
millard_fillmore,Millard Fillmore,2469
zachary_taylor,Zachary Taylor,2469
james_buchanan,James Buchanan,2470
john_tyler,John Tyler,2470
ariel_(the_tempest),Ariel (The Tempest),2472
the_decameron,The Decameron,2476
nematode,Nematode,2477
klinefelter_syndrome,Klinefelter syndrome,2478
diffusion,Diffusion,2485
ferdinand_magellan,Ferdinand Magellan,2485
atomic_nucleus,Atomic nucleus,2485
acetic_acid,Acetic acid,2485
hydrochloric_acid,Hydrochloric acid,2485
"string_quartets,_op._20_(haydn)","String Quartets, Op. 20 (Haydn)",2499
bertrand_russell's_views_on_philosophy,Bertrand Russell's views on philosophy,2503
adrenal_gland_disorder,Adrenal gland disorder,2513
rachel,Rachel,2518
claes_oldenburg,Claes Oldenburg,2521
percy_bysshe_shelley,Percy Bysshe Shelley,2530
myocardial_infarction,Myocardial infarction,2534
higgs_boson,Higgs boson,2534
hermes_and_the_infant_dionysus,Hermes and the Infant Dionysus,2538
brachiosaurus,Brachiosaurus,2538
priapus,Priapus,2538
babylon,Babylon,2539
colony_collapse_disorder,Colony collapse disorder,2539
new_guinea,New Guinea,2539
surya,Surya,2542
devi,Devi,2542
brahma,Brahma,2543
temperature,Temperature,2543
max_schmitt_in_a_single_scull,Max Schmitt in a Single Scull,2549
music_of_pyotr_ilyich_tchaikovsky,Music of Pyotr Ilyich Tchaikovsky,2549
the_swimming_hole,The Swimming Hole,2553
kublai_khan,Kublai Khan,2553
eusociality,Eusociality,2553
groupthink,Groupthink,2553
conformity,Conformity,2553
cybernetics,Cybernetics,2556
"sickle_cell_anemia,_a_molecular_disease","Sickle Cell Anemia, a Molecular Disease",2558
the_poverty_of_historicism,The Poverty of Historicism,2563
baboon,Baboon,2568
cupid,Cupid,2570
sigurd,Sigurd,2571
systemic_lupus_erythematosus,Systemic lupus erythematosus,2579
meningitis,Meningitis,2579
sickle-cell_disease,Sickle-cell disease,2579
napoleon_as_mars_the_peacemaker,Napoleon as Mars the Peacemaker,2586
the_agnew_clinic,The Agnew Clinic,2588
the_barque_of_dante,The Barque of Dante,2590
robert_burns,Robert Burns,2598
spinal_cord,Spinal cord,2604
lent,Lent,2607
balearic_islands,Balearic Islands,2608
french_guiana,French Guiana,2610
cirrhosis,Cirrhosis,2611
qualia,Qualia,2615
black_hole_of_calcutta,Black Hole of Calcutta,2618
peter_paul_rubens,Peter Paul Rubens,2620
pompeii,Pompeii,2622
sargon_of_akkad,Sargon of Akkad,2622
common_sense,Common sense,2622
giuseppe_garibaldi,Giuseppe Garibaldi,2622
veliky_novgorod,Veliky Novgorod,2623
thomas_aquinas,Thomas Aquinas,2623
chester_a._arthur,Chester A. Arthur,2623
burundi,Burundi,2623
asbestos,Asbestos,2623
nelson_mandela,Nelson Mandela,2623
kaaba,Kaaba,2623
pharynx,Pharynx,2631
modified_newtonian_dynamics,Modified Newtonian dynamics,2632
papal_infallibility,Papal infallibility,2642
alpha_particle,Alpha particle,2650
langston_hughes,Langston Hughes,2652
john_jay,John Jay,2652
john_marshall,John Marshall,2653
richard_posner,Richard Posner,2654
roger_b._taney,Roger B. Taney,2654
indiana,Indiana,2659
tuscany,Tuscany,2665
gehenna,Gehenna,2665
obscenity,Obscenity,2671
henna,Henna,2678
parkinson's_disease,Parkinson's disease,2688
four_quartets,Four Quartets,2706
stephen_a._douglas,Stephen A. Douglas,2706
the_descent_from_the_cross_(van_der_weyden),The Descent from the Cross (van der Weyden),2721
linguistics,Linguistics,2739
orpheus,Orpheus,2749
congo_(bbc_tv_series),Congo (BBC TV series),2752
marginal_utility,Marginal utility,2761
nocturnes_(chopin),Nocturnes (Chopin),2761
adriatic_sea,Adriatic Sea,2785
bhagavad_gita,Bhagavad Gita,2786
black_panther_party,Black Panther Party,2786
lutheranism,Lutheranism,2795
lagrangian_mechanics,Lagrangian mechanics,2795
neoplatonism,Neoplatonism,2796
sunday_in_the_park_with_george,Sunday in the Park with George,2798
guru_nanak,Guru Nanak,2800
as_you_like_it,As You Like It,2805
nineteen_eighty-four,Nineteen Eighty-Four,2805
haymarket_affair,Haymarket affair,2806
jean-baptiste_lully,Jean-Baptiste Lully,2807
the_four_seasons_(poussin),The Four Seasons (Poussin),2807
hajj,Hajj,2809
ebro,Ebro,2821
laffer_curve,Laffer curve,2828
indole,Indole,2829
andrea_del_sarto,Andrea del Sarto,2829
elisha,Elisha,2830
fallopian_tube,Fallopian tube,2830
writing_system,Writing system,2834
bellerophon,Bellerophon,2839
getulio_vargas,Getulio Vargas,2843
camille_paglia,Camille Paglia,2845
maximilien_de_robespierre,Maximilien de Robespierre,2849
reynolds_number,Reynolds number,2849
negative_index_metamaterials,Negative index metamaterials,2850
oceanic_feeling,Oceanic feeling,2853
the_massacre_at_chios,The Massacre at Chios,2853
gauge_theory,Gauge theory,2854
chihuahua_(state),Chihuahua (state),2859
cavalleria_rusticana,Cavalleria rusticana,2861
louis_brandeis,Louis Brandeis,2876
mughal_empire,Mughal Empire,2888
oder,Oder,2897
cherenkov_radiation,Cherenkov radiation,2904
risk,Risk,2911
cobalt,Cobalt,2922
the_battle_of_alexander_at_issus,The Battle of Alexander at Issus,2925
bovine_immunodeficiency_virus,Bovine immunodeficiency virus,2933
igneous_rock,Igneous rock,2934
perseus_with_the_head_of_medusa,Perseus with the Head of Medusa,2935
bertolt_brecht,Bertolt Brecht,2956
vitamin_d,Vitamin D,2960
autotroph,Autotroph,2968
nuclear_magnetic_resonance,Nuclear magnetic resonance,2971
butane,Butane,3001
the_well-tempered_clavier,The Well-Tempered Clavier,3007
vistula,Vistula,3017
tooth,Tooth,3020
ballades_(chopin),Ballades (Chopin),3023
thomas_kuhn,Thomas Kuhn,3035
guru_maneyo_granth,Guru Maneyo Granth,3047
plasma_(physics),Plasma (physics),3047
ontological_argument,Ontological argument,3053
prison_notebooks,Prison notebooks,3057
scapegoat,Scapegoat,3067
eurydice,Eurydice,3069
triptychs_by_francis_bacon,Triptychs by Francis Bacon,3069
recombination_(cosmology),Recombination (cosmology),3076
pikes_peak,Pikes Peak,3077
thor_(marvel_comics),Thor (Marvel Comics),3080
aleutian_islands,Aleutian Islands,3081
purgatory,Purgatory,3082
i_ching,I Ching,3084
zeus_(dc_comics),Zeus (DC Comics),3096
equestrian_statue_of_gattamelata,Equestrian statue of Gattamelata,3102
birch_reduction,Birch reduction,3105
lewis_carroll,Lewis Carroll,3106
rhodes,Rhodes,3121
shahada,Shahada,3138
frame-dragging,Frame-dragging,3148
battle_of_the_centaurs_(michelangelo),Battle of the Centaurs (Michelangelo),3150
against_the_sophists,Against the Sophists,3153
self-portrait_with_palette_(manet),Self-Portrait with Palette (Manet),3162
haskell_(programming_language),Haskell (programming language),3177
giotto,Giotto,3208
enantioselective_reduction_of_ketones,Enantioselective reduction of ketones,3208
meiji_restoration,Meiji Restoration,3210
siena,Siena,3219
primavera_(painting),Primavera (painting),3240
estonia,Estonia,3256
on_the_road_(film),On the Road (film),3258
james_clerk_maxwell,James Clerk Maxwell,3326
autism_spectrum,Autism spectrum,3336
galileo_galilei,Galileo Galilei,3382
borders_of_suriname,Borders of Suriname,3385
wars_of_the_roses,Wars of the Roses,3433
george_washington_(houdon),George Washington (Houdon),3454
on_the_genealogy_of_morality,On the Genealogy of Morality,3487
toledo_cathedral,Toledo Cathedral,3487
black_paintings,Black Paintings,3488
dna_barcoding,DNA barcoding,3489
giuseppe_arcimboldo,Giuseppe Arcimboldo,3490
electric_dipole_moment,Electric dipole moment,3490
phototropism,Phototropism,3490
riemann_sphere,Riemann sphere,3490
a_raisin_in_the_sun,A Raisin in the Sun,3490
the_great_gatsby_(2013_film),The Great Gatsby (2013 film),3496
history_of_parkinson's_disease,History of Parkinson's disease,3505
robert_bunsen,Robert Bunsen,3536
saint_peter,Saint Peter,3569
surfactants_in_paint,Surfactants in paint,3610
we_are_the_night_(film),We Are the Night (film),3611
a_dance_to_the_music_of_time_(painting),A Dance to the Music of Time (painting),3661
cell_membrane,Cell membrane,3723
the_mind_of_primitive_man,The Mind of Primitive Man,3725
saint_stephen,Saint Stephen,3765
perun,Perun,3774
parallel_postulate,Parallel postulate,3789
dance_(nina_girado_song),Dance (Nina Girado song),3809
tympanic_membrane_retraction,Tympanic membrane retraction,3810
mountains_of_bhutan,Mountains of Bhutan,3812
edmond_halley,Edmond Halley,3821
criminology,Criminology,3827
duns_scotus,Duns Scotus,3841
the_carracci,The Carracci,3862
works_by_francis_bacon,Works by Francis Bacon,3906
all_the_king's_men,All the King's Men,3974
wu_experiment,Wu experiment,4029
induced_stem_cells,Induced stem cells,4032
rigveda,Rigveda,4067
hydrogen_bond_catalysis,Hydrogen bond catalysis,4130
peter_abelard,Peter Abelard,4134
muhammad_ali_jinnah,Muhammad Ali Jinnah,4137
farthing_(english_coin),Farthing (English coin),4171
reification_(marxism),Reification (Marxism),4217
tula_(mesoamerican_site),Tula (Mesoamerican site),4226
violin_concerto_no._4_(paganini),Violin Concerto No. 4 (Paganini),4248
proletariat,Proletariat,4252
class_consciousness,Class consciousness,4253
hideki_tojo,Hideki Tojo,4260
guru_arjan,Guru Arjan,4291
theses_on_feuerbach,Theses on Feuerbach,4313
students_for_a_democratic_society,Students for a Democratic Society,4326
triptych_of_the_temptation_of_st._anthony,Triptych of the Temptation of St. Anthony,4326
ludwig_feuerbach,Ludwig Feuerbach,4332
symphony_in_d_minor_(bruckner),Symphony in D minor (Bruckner),4341
the_poverty_of_philosophy,The Poverty of Philosophy,4343
